ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,ZIM_LANG,ZIM_CODE,ARA_LANG,ARA_CODE,PST_LANG,PST_CODE,WHG,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2011-12-31,Z31122011,Albisrieden,R00091,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,91
2011-12-31,Z31122011,Höngg,R00101,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,177.0,Kreis 10 (ab 1934),R01500,2011-12-31,2011-12-31,2011,101
2011-12-31,Z31122011,Seebach,R00119,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,265.0,Kreis 11 (ab 1970),R01800,2011-12-31,2011-12-31,2011,119
2011-12-31,Z31122011,Mühlebach,R00082,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,14.0,Kreis 8 (ab 1915),R01100,2011-12-31,2011-12-31,2011,82
2011-12-31,Z31122011,Oberstrass,R00063,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 6 (ab 1934),R01200,2011-12-31,2011-12-31,2011,63
2011-12-31,Z31122011,City,R00014,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2011-12-31,2011-12-31,2011,14
2011-12-31,Z31122011,Altstetten,R00092,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,92.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,92
2011-12-31,Z31122011,Albisrieden,R00091,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,91
2011-12-31,Z31122011,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,9.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,91
2011-12-31,Z31122011,Fluntern,R00071,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,71
2011-12-31,Z31122011,Escher Wyss,R00052,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,73.0,Kreis 5 (ab 1915),R00800,2011-12-31,2011-12-31,2011,52
2011-12-31,Z31122011,Saatlen,R00121,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,34.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2011-12-31,2011-12-31,2011,121
2011-12-31,Z31122011,Schwamendingen-Mitte,R00122,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,31.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2011-12-31,2011-12-31,2011,122
2011-12-31,Z31122011,Höngg,R00101,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,103.0,Kreis 10 (ab 1934),R01500,2011-12-31,2011-12-31,2011,101
2011-12-31,Z31122011,Altstetten,R00092,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,92
2011-12-31,Z31122011,Hirzenbach,R00123,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,158.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2011-12-31,2011-12-31,2011,123
2011-12-31,Z31122011,Weinegg,R00083,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2011-12-31,2011-12-31,2011,83
2011-12-31,Z31122011,City,R00014,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2011-12-31,2011-12-31,2011,14
2011-12-31,Z31122011,Hottingen,R00072,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,7.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,72
2011-12-31,Z31122011,Oerlikon,R00115,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,40.0,Kreis 11 (ab 1970),R01800,2011-12-31,2011-12-31,2011,115
2011-12-31,Z31122011,Witikon,R00074,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,74
2011-12-31,Z31122011,Mühlebach,R00082,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 8 (ab 1915),R01100,2011-12-31,2011-12-31,2011,82
2011-12-31,Z31122011,Seebach,R00119,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,6.0,Kreis 11 (ab 1970),R01800,2011-12-31,2011-12-31,2011,119
2011-12-31,Z31122011,Leimbach,R00023,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,82.0,Kreis 2 (ab 1893),R00200,2011-12-31,2011-12-31,2011,23
2011-12-31,Z31122011,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,67.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,91
2011-12-31,Z31122011,Albisrieden,R00091,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,193.0,Kreis 9 (ab 1934),R01400,2011-12-31,2011-12-31,2011,91
2011-12-31,Z31122011,Sihlfeld,R00034,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,14.0,Kreis 3 (ab 1915),R00600,2011-12-31,2011-12-31,2011,34
2011-12-31,Z31122011,Fluntern,R00071,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,3.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,71
2011-12-31,Z31122011,Saatlen,R00121,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2011-12-31,2011-12-31,2011,121
2011-12-31,Z31122011,Oerlikon,R00115,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 11 (ab 1970),R01800,2011-12-31,2011-12-31,2011,115
2011-12-31,Z31122011,Langstrasse,R00042,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,81.0,Kreis 4 (ab 1915),R00700,2011-12-31,2011-12-31,2011,42
2011-12-31,Z31122011,Alt-Wiedikon,R00031,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,10.0,Kreis 3 (ab 1915),R00600,2011-12-31,2011-12-31,2011,31
2011-12-31,Z31122011,Weinegg,R00083,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 8 (ab 1915),R01100,2011-12-31,2011-12-31,2011,83
2011-12-31,Z31122011,Witikon,R00074,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,3.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,74
2011-12-31,Z31122011,Alt-Wiedikon,R00031,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,65.0,Kreis 3 (ab 1915),R00600,2011-12-31,2011-12-31,2011,31
2011-12-31,Z31122011,Gewerbeschule,R00051,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 5 (ab 1915),R00800,2011-12-31,2011-12-31,2011,51
2011-12-31,Z31122011,Hirslanden,R00073,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,73
2011-12-31,Z31122011,Schwamendingen-Mitte,R00122,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2011-12-31,2011-12-31,2011,122
2011-12-31,Z31122011,Fluntern,R00071,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2011-12-31,2011-12-31,2011,71
2011-12-31,Z31122011,Gewerbeschule,R00051,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 5 (ab 1915),R00800,2011-12-31,2011-12-31,2011,51
2011-12-31,Z31122011,Seefeld,R00081,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2011-12-31,2011-12-31,2011,81
2011-12-31,Z31122011,Gewerbeschule,R00051,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,3.0,Kreis 5 (ab 1915),R00800,2011-12-31,2011-12-31,2011,51
2011-12-31,Z31122011,Sihlfeld,R00034,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,14.0,Kreis 3 (ab 1915),R00600,2011-12-31,2011-12-31,2011,34
2010-12-31,Z31122010,Seefeld,R00081,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,81
2010-12-31,Z31122010,Unterstrass,R00061,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,61
2010-12-31,Z31122010,Wipkingen,R00102,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,102
2010-12-31,Z31122010,Oerlikon,R00115,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,115
2010-12-31,Z31122010,Höngg,R00101,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,101
2010-12-31,Z31122010,Weinegg,R00083,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,83
2010-12-31,Z31122010,Witikon,R00074,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,7.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,74
2010-12-31,Z31122010,Witikon,R00074,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,25.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,74
2010-12-31,Z31122010,Albisrieden,R00091,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,13.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Leimbach,R00023,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 2 (ab 1893),R00200,2010-12-31,2010-12-31,2010,23
2010-12-31,Z31122010,Fluntern,R00071,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,17.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,71
2010-12-31,Z31122010,Gewerbeschule,R00051,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,51
2010-12-31,Z31122010,Albisrieden,R00091,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Schwamendingen-Mitte,R00122,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2010-12-31,2010-12-31,2010,122
2010-12-31,Z31122010,Friesenberg,R00033,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,33
2010-12-31,Z31122010,Langstrasse,R00042,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,6.0,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,42
2010-12-31,Z31122010,Seebach,R00119,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,39.0,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,119
2010-12-31,Z31122010,Höngg,R00101,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,78.0,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,101
2010-12-31,Z31122010,Sihlfeld,R00034,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,177.0,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,34
2010-12-31,Z31122010,Höngg,R00101,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,8.0,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,101
2010-12-31,Z31122010,Albisrieden,R00091,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Hottingen,R00072,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,72
2010-12-31,Z31122010,Hirzenbach,R00123,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,3.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2010-12-31,2010-12-31,2010,123
2010-12-31,Z31122010,Wollishofen,R00021,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 2 (ab 1893),R00200,2010-12-31,2010-12-31,2010,21
2010-12-31,Z31122010,Oerlikon,R00115,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,115
2010-12-31,Z31122010,Mühlebach,R00082,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,5.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,82
2010-12-31,Z31122010,Weinegg,R00083,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,83
2010-12-31,Z31122010,Altstetten,R00092,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,11.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,92
2010-12-31,Z31122010,Enge,R00024,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 2 (ab 1893),R00200,2010-12-31,2010-12-31,2010,24
2010-12-31,Z31122010,Wipkingen,R00102,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,102
2010-12-31,Z31122010,Seefeld,R00081,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,81
2010-12-31,Z31122010,Affoltern,R00111,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,111
2010-12-31,Z31122010,Schwamendingen-Mitte,R00122,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2010-12-31,2010-12-31,2010,122
2010-12-31,Z31122010,Hirslanden,R00073,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,9.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,73
2010-12-31,Z31122010,Mühlebach,R00082,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,82
2010-12-31,Z31122010,Hirslanden,R00073,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,7.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,73
2010-12-31,Z31122010,Unterstrass,R00061,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,61
2010-12-31,Z31122010,Schwamendingen-Mitte,R00122,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,40.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2010-12-31,2010-12-31,2010,122
2010-12-31,Z31122010,Sihlfeld,R00034,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,34
2010-12-31,Z31122010,Affoltern,R00111,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,27.0,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,111
2010-12-31,Z31122010,Hirslanden,R00073,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,73
2010-12-31,Z31122010,Hottingen,R00072,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,72
2010-12-31,Z31122010,Alt-Wiedikon,R00031,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,123.0,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,31
2010-12-31,Z31122010,Sihlfeld,R00034,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,81.0,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,34
2010-12-31,Z31122010,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,59.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Witikon,R00074,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,74
2010-12-31,Z31122010,Seebach,R00119,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,117.0,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,119
2010-12-31,Z31122010,Enge,R00024,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,6.0,Kreis 2 (ab 1893),R00200,2010-12-31,2010-12-31,2010,24
2010-12-31,Z31122010,Escher Wyss,R00052,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,25.0,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,52
2010-12-31,Z31122010,Langstrasse,R00042,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,42
2010-12-31,Z31122010,Schwamendingen-Mitte,R00122,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2010-12-31,2010-12-31,2010,122
2010-12-31,Z31122010,Oberstrass,R00063,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,63
2010-12-31,Z31122010,Altstetten,R00092,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,99.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,92
2010-12-31,Z31122010,Albisrieden,R00091,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,63.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Unterstrass,R00061,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,35.0,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,61
2010-12-31,Z31122010,Seefeld,R00081,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,17.0,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,81
2010-12-31,Z31122010,Sihlfeld,R00034,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,46.0,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,34
2010-12-31,Z31122010,Langstrasse,R00042,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,5.0,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,42
2010-12-31,Z31122010,Wipkingen,R00102,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,15.0,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,102
2010-12-31,Z31122010,Wollishofen,R00021,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,14.0,Kreis 2 (ab 1893),R00200,2010-12-31,2010-12-31,2010,21
2010-12-31,Z31122010,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,21.0,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Hottingen,R00072,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,72
